sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,property,y_true,y_pred,absolute_error,split,split_strategy,split_short,panel,panel_title,plot_included
4557,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1.N#C[N-]C#N,294.193,101.325,Viscosity,0.01613,0.015514075,0.0006159255,test,Random point,Point,B,Viscosity multi-split parity plot,True
4651,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1.N#C[N-]C#N,436.34,101.325,Viscosity,0.0032749993,0.0024283428,0.0008466565,test,Random point,Point,B,Viscosity multi-split parity plot,True
4597,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1.N#C[N-]C#N,333.1,101.325,Viscosity,0.0060399994,0.006273695,0.00023369538,test,Random point,Point,B,Viscosity multi-split parity plot,True
2425,"N-butyl-N,N-dimethyl-N-(2-hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)imide",CCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,100.0,Viscosity,0.011700002,0.012622441,0.0009224396,test,Random point,Point,B,Viscosity multi-split parity plot,True
5299,1-(2-cyanoethyl)imidazolium 4-methylbenzenesulfonate,Cc1ccc(S(=O)(=O)[O-])cc1.N#CCCn1cc[nH+]c1,303.15,101.325,Viscosity,24.799992,25.933298,1.1333065,test,Random point,Point,B,Viscosity multi-split parity plot,True
991,benzyldimethyldodecylammonium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,101.0,Viscosity,0.683,0.63571995,0.047280073,test,Random point,Point,B,Viscosity multi-split parity plot,True
1654,1-[(4-methylphenyl)methyl]-3-octylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,101.325,Viscosity,0.1547,0.16070132,0.0060013235,test,Random point,Point,B,Viscosity multi-split parity plot,True
1095,1-decyl-3-methyl-1H-imidazolium tetracyanoborate,CCCCCCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,293.15,100.0,Viscosity,0.124000005,0.11676158,0.0072384253,test,Random point,Point,B,Viscosity multi-split parity plot,True
2834,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,278.15,101.0,Viscosity,0.37300006,0.32919493,0.043805122,test,Random point,Point,B,Viscosity multi-split parity plot,True
3303,1-butyl-3-methylimidazolium tricyanomethane,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,358.15,100.0,Viscosity,0.0052099996,0.0050462,0.00016379962,test,Random point,Point,B,Viscosity multi-split parity plot,True
1393,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,338.79,101.325,Viscosity,0.0766,0.07713344,0.0005334392,test,Random point,Point,B,Viscosity multi-split parity plot,True
3980,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,Viscosity,0.029389998,0.029182956,0.00020704232,test,Random point,Point,B,Viscosity multi-split parity plot,True
883,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,323.15,100.0,Viscosity,0.124000005,0.116839,0.0071610063,test,Random point,Point,B,Viscosity multi-split parity plot,True
1906,1-hexyl-3-methylimidazolium tetracyanoborate,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,308.15,101.325,Viscosity,0.030985001,0.028619338,0.0023656636,test,Random point,Point,B,Viscosity multi-split parity plot,True
3663,1-butyl-3-ethylimidazolium bromide,CCCC[n+]1ccn(CC)c1.[Br-],318.15,101.325,Viscosity,0.008139998,0.008923516,0.00078351796,test,Random point,Point,B,Viscosity multi-split parity plot,True
1058,"1,3-didodecylimidazolium bis(trifluoromethylsulfonyl)imide",CCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,101.325,Viscosity,0.07040001,0.07017428,0.00022573024,test,Random point,Point,B,Viscosity multi-split parity plot,True
4741,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,101.3,Viscosity,0.0486,0.046465915,0.0021340847,test,Random point,Point,B,Viscosity multi-split parity plot,True
2499,tributylethylphosphonium diethylphosphate,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,343.15,101.325,Viscosity,0.030399999,0.030764101,0.00036410242,test,Random point,Point,B,Viscosity multi-split parity plot,True
4657,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1.N#C[N-]C#N,447.571,101.325,Viscosity,0.00406,0.0024019098,0.0016580904,test,Random point,Point,B,Viscosity multi-split parity plot,True
2442,"N,N-dibutyl-N-methylbutanaminium L-serinate",CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],303.15,101.325,Viscosity,5.8,4.832161,0.96783924,test,Random point,Point,B,Viscosity multi-split parity plot,True
3542,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,338.15,101.325,Viscosity,0.019850004,0.019808283,4.172139e-05,test,Random point,Point,B,Viscosity multi-split parity plot,True
2147,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.15,100.0,Viscosity,0.044999994,0.04794753,0.0029475354,test,Random point,Point,B,Viscosity multi-split parity plot,True
2753,1-butylpyridinium trifluoromethanesulfonate,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,330.65,101.325,Viscosity,0.031420004,0.034032136,0.0026121326,test,Random point,Point,B,Viscosity multi-split parity plot,True
4745,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.0,Viscosity,0.037100002,0.03812887,0.0010288693,test,Random point,Point,B,Viscosity multi-split parity plot,True
5335,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,Viscosity,0.016763335,0.018829565,0.0020662304,test,Random point,Point,B,Viscosity multi-split parity plot,True
4861,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],343.15,101.325,Viscosity,0.09999999,0.12819889,0.028198905,test,Random point,Point,B,Viscosity multi-split parity plot,True
1418,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,381.13,101.325,Viscosity,0.0196,0.019955203,0.0003552027,test,Random point,Point,B,Viscosity multi-split parity plot,True
2109,"1-hexyl-3-methylimidazolium 1,2,3-triazolide",CCCCCC[n+]1ccn(C)c1.c1c[n-]nn1,333.15,101.325,Viscosity,0.060000002,0.055513952,0.0044860505,test,Random point,Point,B,Viscosity multi-split parity plot,True
2452,tetrabutylammonium 3-(cyclohexylamino)-2-hydroxypropanesulfonate,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CNC1CCCCC1,308.15,100.0,Viscosity,41.20001,31.059988,10.14002,test,Random point,Point,B,Viscosity multi-split parity plot,True
544,2-hydroxyethylammonium lactate,CC(O)C(=O)[O-].[NH3+]CCO,298.1,101.325,Viscosity,1.3240001,0.35716116,0.96683896,test,Random point,Point,B,Viscosity multi-split parity plot,True
5484,1-(2-cyanoethyl)-3-(2-hydroxyethyl)-1H-imidazolium chloride,N#CCC[n+]1ccn(CCO)c1.[Cl-],333.15,101.325,Viscosity,2.7080002,2.7187343,0.010734081,test,Random point,Point,B,Viscosity multi-split parity plot,True
4596,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1.N#C[N-]C#N,333.15,100.0,Viscosity,0.0066500003,0.0062668147,0.0003831857,test,Random point,Point,B,Viscosity multi-split parity plot,True
2804,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,283.15,100.0,Viscosity,2.316,1.9401171,0.37588286,test,Random point,Point,B,Viscosity multi-split parity plot,True
4289,ethylammonium nitrate,CC[NH3+].O=[N+]([O-])[O-],303.0,101.325,Viscosity,0.03236,0.028844304,0.0035156943,test,Random point,Point,B,Viscosity multi-split parity plot,True
2261,3-methyl-1-pentylimidazolium dicyanamide,CCCCC[n+]1ccn(C)c1.N#C[N-]C#N,338.15,101.3,Viscosity,0.01068,0.0107579045,7.79042e-05,test,Random point,Point,B,Viscosity multi-split parity plot,True
261,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.325,Viscosity,0.008010002,0.008942695,0.0009326935,test,Random point,Point,B,Viscosity multi-split parity plot,True
781,tetrahexylammonium oleate,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,308.15,101.325,Viscosity,0.749,0.72905856,0.01994145,test,Random point,Point,B,Viscosity multi-split parity plot,True
4155,"1,2-dimethyl-3-propylimidazolium 4-nitropyrazolide",CCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1,283.15,101.325,Viscosity,4.499999,2.9294133,1.5705857,test,Random point,Point,B,Viscosity multi-split parity plot,True
319,3-hexyl-1-methylimidazolium acetate,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,333.15,101.325,Viscosity,0.11299999,0.11993031,0.0069303215,test,Random point,Point,B,Viscosity multi-split parity plot,True
1764,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.0,101.325,Viscosity,0.025999999,0.023578566,0.002421433,test,Random point,Point,B,Viscosity multi-split parity plot,True
2796,1-butyl-3-(3-pentyl)imidazolium bis((trifluoromethyl)sulfonyl)imide,CCCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,Viscosity,0.035999995,0.032417078,0.0035829172,test,Random point,Point,B,Viscosity multi-split parity plot,True
2160,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,363.15,101.325,Viscosity,0.00975,0.011378536,0.0016285358,test,Random point,Point,B,Viscosity multi-split parity plot,True
5585,1-(2-cyanoethyl)imidazolium hydrogensulfate,S(=O)(=O)(O)[O-].C(#N)CCN1C=[NH+]C=C1,373.15,101.325,Viscosity,0.0721,0.069601096,0.0024989024,test,Random point,Point,B,Viscosity multi-split parity plot,True
2584,1-butyl-4-methylpyridinium thiocyanate,CCCC[n+]1ccc(C)cc1.N#C[S-],298.15,101.0,Viscosity,0.08600001,0.07511194,0.01088807,test,Random point,Point,B,Viscosity multi-split parity plot,True
1561,1-methyl-3-octylimidazolium L-asparaginate,CCCCCCCCn1cc[n+](C)c1.NC(=O)C[C@H](N)C(=O)[O-],363.15,101.325,Viscosity,0.066599995,0.05661716,0.0099828355,test,Random point,Point,B,Viscosity multi-split parity plot,True
1412,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,361.09,101.325,Viscosity,0.034999996,0.03381894,0.0011810549,test,Random point,Point,B,Viscosity multi-split parity plot,True
1799,1-hexylpyridinium thiocyanate,CCCCCC[n+]1ccccc1.N#C[S-],333.15,101.0,Viscosity,0.03079,0.028272925,0.0025170743,test,Random point,Point,B,Viscosity multi-split parity plot,True
333,butylammonium acetate,CC(=O)[O-].CCCC[NH3+],323.15,100.0,Viscosity,0.126,0.1522125,0.026212499,test,Random point,Point,B,Viscosity multi-split parity plot,True
1360,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,301.65,101.325,Viscosity,0.55500007,0.5628704,0.0078703165,test,Random point,Point,B,Viscosity multi-split parity plot,True
4511,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,303.1,101.325,Viscosity,0.012899998,0.012670949,0.00022904854,test,Random point,Point,B,Viscosity multi-split parity plot,True
1782,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.0,101.325,Viscosity,0.067,0.0680162,0.0010161996,test,Random point,Point,B,Viscosity multi-split parity plot,True
5541,diethanolammonium formate,O=C[O-].OCC[NH2+]CCO,328.15,101.325,Viscosity,0.15200001,0.089433834,0.062566176,test,Random point,Point,B,Viscosity multi-split parity plot,True
5487,3-(3-benzyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,N#CCCn1cc[n+](Cc2ccccc2)c1.N#C[S-],303.15,101.325,Viscosity,1.3049,1.1600964,0.14480364,test,Random point,Point,B,Viscosity multi-split parity plot,True
206,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,338.15,101.325,Viscosity,0.39,0.32686034,0.06313965,test,Random point,Point,B,Viscosity multi-split parity plot,True
3704,3-butyl-1-methyl-1H-imidazolium L-alaninate,CCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],303.15,101.325,Viscosity,0.05977,0.051579323,0.008190677,test,Random point,Point,B,Viscosity multi-split parity plot,True
4988,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,COCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,Viscosity,0.0443,0.042817984,0.0014820173,test,Random point,Point,B,Viscosity multi-split parity plot,True
5042,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,COC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,Viscosity,0.015300003,0.015812354,0.0005123513,test,Random point,Point,B,Viscosity multi-split parity plot,True
271,3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,C=CCn1cc[n+](CCC#N)c1.[Cl-],348.15,101.325,Viscosity,0.22599998,0.1736594,0.052340582,test,Random point,Point,B,Viscosity multi-split parity plot,True
1780,"3-cyano-1-hexylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,Viscosity,0.051199995,0.0546634,0.003463406,test,Random point,Point,B,Viscosity multi-split parity plot,True
1994,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.097,101.325,Viscosity,0.02673667,0.025794879,0.00094179064,test,Random point,Point,B,Viscosity multi-split parity plot,True
1634,1-methyl-3-octylimidazolium chloride,CCCCCCCCn1cc[n+](C)c1.[Cl-],298.15,101.325,Viscosity,18.366667,16.202337,2.1643295,test,Random point,Point,B,Viscosity multi-split parity plot,True
5425,1-benzyl-3-methyl-1H-imidazolium chloride,Cn1cc[n+](Cc2ccccc2)c1.[Cl-],303.15,101.325,Viscosity,2.2059994,1.4917876,0.7142118,test,Random point,Point,B,Viscosity multi-split parity plot,True
2518,tetrabutylphosphonium L-serinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],363.15,101.325,Viscosity,0.034100004,0.032019492,0.0020805113,test,Random point,Point,B,Viscosity multi-split parity plot,True
1693,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.0,101.325,Viscosity,0.0423,0.040559996,0.0017400049,test,Random point,Point,B,Viscosity multi-split parity plot,True
496,(3-aminopropyl)tributylphosphonium L-leucinate,CC(C)C[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,303.15,101.0,Viscosity,0.8549999,0.7329098,0.1220901,test,Random point,Point,B,Viscosity multi-split parity plot,True
4719,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,CC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,313.15,101.325,Viscosity,0.013064998,0.012697684,0.00036731455,test,Random point,Point,B,Viscosity multi-split parity plot,True
2344,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCN1C=[NH+]c2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,Viscosity,0.1336,0.15978393,0.026183933,test,Random point,Point,B,Viscosity multi-split parity plot,True
2950,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,293.15,100.0,Viscosity,0.36419997,0.32670408,0.03749588,test,Random point,Point,B,Viscosity multi-split parity plot,True
3266,1-butyl-3-methyl-1H-imidazolium tetracyanoborate,CCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,313.15,100.0,Viscosity,0.0178,0.018062057,0.0002620574,test,Random point,Point,B,Viscosity multi-split parity plot,True
769,trioctylammonium octanoate,CCCCCCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,343.15,101.325,Viscosity,0.0048999996,0.004265045,0.0006349548,test,Random point,Point,B,Viscosity multi-split parity plot,True
1566,1-methyl-3-octylimidazolium glycinate,CCCCCCCCn1cc[n+](C)c1.NCC(=O)[O-],373.15,101.325,Viscosity,0.013299998,0.014688437,0.001388439,test,Random point,Point,B,Viscosity multi-split parity plot,True
699,2-hydroxy-N-methylethanaminium pentanoate,CCCCC(=O)[O-].C[NH2+]CCO,288.15,101.325,Viscosity,0.45099998,0.47043937,0.0194394,test,Random point,Point,B,Viscosity multi-split parity plot,True
141,1-ethylpyridinium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,313.15,101.325,Viscosity,0.0576,0.06290227,0.0053022727,test,Random point,Point,B,Viscosity multi-split parity plot,True
5011,1-(2-methoxyethyl)pyridinium dicyanamide,COCC[n+]1ccccc1.N#C[N-]C#N,343.141,101.325,Viscosity,0.009180002,0.008977911,0.00020209048,test,Random point,Point,B,Viscosity multi-split parity plot,True
4965,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,Viscosity,0.0091200005,0.009062039,5.796179e-05,test,Random point,Point,B,Viscosity multi-split parity plot,True
3285,1-butyl-3-methylimidazolium tricyanomethane,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,302.99,101.325,Viscosity,0.021800004,0.020218913,0.0015810914,test,Random point,Point,B,Viscosity multi-split parity plot,True
5150,choline bis(trifluoromethylsulfonyl)imide,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,100.0,Viscosity,0.09339999,0.08635736,0.007042624,test,Random point,Point,B,Viscosity multi-split parity plot,True
3375,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,393.1,101.325,Viscosity,0.0039999993,0.0035513835,0.00044861576,test,Random point,Point,B,Viscosity multi-split parity plot,True
1593,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,Viscosity,0.0313,0.031087412,0.00021258928,test,Random point,Point,B,Viscosity multi-split parity plot,True
3561,1-butyl-3-methylimidazolium nitrate,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],293.15,100.0,Viscosity,0.22399999,0.20776938,0.016230613,test,Random point,Point,B,Viscosity multi-split parity plot,True
4693,1-ethyl-3-methylimidazolium taurinate,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],333.15,101.0,Viscosity,0.06939999,0.07478342,0.005383432,test,Random point,Point,B,Viscosity multi-split parity plot,True
4687,1-ethyl-3-methylimidazolium ammonioacetate,CC[n+]1ccn(C)c1.NCC(=O)[O-],343.15,101.0,Viscosity,0.022109998,0.021129197,0.0009808019,test,Random point,Point,B,Viscosity multi-split parity plot,True
