sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,property,y_true,y_pred,absolute_error,split,split_strategy,split_short,panel,panel_title,plot_included
3032,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,339.17,101.325,HeatCapacity,432.50006,433.3452,0.8451538,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1683,1-heptyl-3-methylimidazolium hexafluorophosphate,CCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,324.82,100.0,HeatCapacity,518.0,510.354,7.645996,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3980,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,HeatCapacity,567.50006,573.8097,6.3096313,test,Random point,Point,D,Heat capacity multi-split parity plot,True
5156,choline bis(trifluoromethylsulfonyl)imide,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,320.0,101.325,HeatCapacity,544.0,550.29254,6.2925415,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2244,1-pentylpyridinium hexafluorophosphate,CCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,380.0,101.325,HeatCapacity,398.50003,399.04593,0.54589844,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3204,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,474.65,101.325,HeatCapacity,497.29987,496.05057,1.2492981,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2499,tributylethylphosphonium diethylphosphate,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,343.15,101.325,HeatCapacity,768.0,744.6853,23.314697,test,Random point,Point,D,Heat capacity multi-split parity plot,True
5403,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.3,HeatCapacity,566.99994,565.2383,1.7616577,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2442,"N,N-dibutyl-N-methylbutanaminium L-serinate",CCCC[N+](C)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],303.15,101.325,HeatCapacity,638.0,628.7416,9.258423,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4066,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,299.15,101.325,HeatCapacity,490.00006,501.25735,11.257294,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2429,"N-(2-hydroxyethyl)-N,N-dimethylbutanaminium bromide",CCCC[N+](C)(C)CCO.[Br-],427.81,101.325,HeatCapacity,396.20007,392.52826,3.671814,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1321,1-octylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,295.03,101.325,HeatCapacity,620.0,666.9697,46.969727,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3542,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,338.15,101.325,HeatCapacity,450.50006,460.91714,10.417084,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2753,1-butylpyridinium trifluoromethanesulfonate,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,330.65,101.325,HeatCapacity,494.00006,492.24615,1.7539062,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2983,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,311.73,101.325,HeatCapacity,418.6,417.87582,0.7241821,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3238,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,509.61,101.325,HeatCapacity,509.00003,506.16992,2.8301086,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3076,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,361.05,101.325,HeatCapacity,446.19995,446.20078,0.0008239746,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3082,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,363.0,101.325,HeatCapacity,443.40005,447.261,3.8609314,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2667,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,302.1,101.325,HeatCapacity,553.0001,567.71124,14.711121,test,Random point,Point,D,Heat capacity multi-split parity plot,True
128,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,367.47,101.325,HeatCapacity,393.99997,404.47855,10.478577,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1114,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,315.15,101.325,HeatCapacity,771.0,766.6151,4.3848877,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2906,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,350.0,101.325,HeatCapacity,391.09995,388.9133,2.1866455,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1148,1-decyl-3-methylimidazolium phenolate,CCCCCCCCCC[n+]1ccn(C)c1.[O-]c1ccccc1,308.15,101.325,HeatCapacity,626.0001,609.1825,16.817627,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4796,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,378.15,101.325,HeatCapacity,542.66675,547.5017,4.834961,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1493,1-methyl-3-octylimidazolium tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,279.58,101.325,HeatCapacity,487.80008,486.45404,1.3460388,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2394,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,355.59,101.325,HeatCapacity,593.3999,595.0448,1.6448975,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2796,1-butyl-3-(3-pentyl)imidazolium bis((trifluoromethyl)sulfonyl)imide,CCCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,HeatCapacity,716.0001,709.7023,6.2978516,test,Random point,Point,D,Heat capacity multi-split parity plot,True
714,2-hydroxy-N-methylethanaminium pentanoate,CCCCC(=O)[O-].C[NH2+]CCO,307.15,100.0,HeatCapacity,403.00003,400.24173,2.7583008,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1036,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,325.15,101.325,HeatCapacity,850.0,840.0035,9.996521,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2917,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,358.76,101.325,HeatCapacity,394.89993,390.7633,4.136627,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3183,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,450.43,101.325,HeatCapacity,488.50003,488.51633,0.016296387,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4463,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1.F[B-](F)(F)F,343.2,101.325,HeatCapacity,319.0,315.8576,3.142395,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2237,1-pentylpyridinium hexafluorophosphate,CCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,333.716,100.0,HeatCapacity,384.0,384.85754,0.85754395,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4820,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.13,101.325,HeatCapacity,384.0,375.41083,8.589172,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3890,"N-(2-hydroxyethyl)-N,N-dimethylpropanaminium bromide",CCC[N+](C)(C)CCO.[Br-],404.13,101.325,HeatCapacity,379.09995,379.32617,0.2262268,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2977,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,306.72,101.325,HeatCapacity,415.50012,415.1735,0.32662964,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2947,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,286.27,101.325,HeatCapacity,400.3,401.0535,0.7535095,test,Random point,Point,D,Heat capacity multi-split parity plot,True
5311,"3-(3-cyanopropyl)-1,2-dimethylimidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",Cc1n(CCCC#N)cc[n+]1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.1,101.325,HeatCapacity,715.00024,630.70087,84.29938,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3241,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,513.36,101.325,HeatCapacity,506.99994,507.2792,0.27926636,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2899,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,343.2,101.325,HeatCapacity,386.74997,387.1247,0.37472534,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2471,tributylammonium chloride,CCCC[NH+](CCCC)CCCC.[Cl-],323.0,101.325,HeatCapacity,501.00003,518.02985,17.029816,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1780,"3-cyano-1-hexylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,HeatCapacity,681.00006,709.1935,28.19342,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1469,1-methyl-3-octylimidazolium tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,200.0,101.325,HeatCapacity,464.9,463.86725,1.0327454,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2802,1-butyl-3-methylimidazolium 2-methoxy-2-oxoacetate,CCCC[n+]1ccn(C)c1.COC(=O)C(=O)[O-],353.2,101.325,HeatCapacity,482.99994,466.9898,16.010132,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2518,tetrabutylphosphonium L-serinate,CCCC[P+](CCCC)(CCCC)CCCC.N[C@@H](CO)C(=O)[O-],363.15,101.325,HeatCapacity,814.9999,795.1552,19.844666,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3983,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,330.15,101.325,HeatCapacity,570.0,578.1488,8.148804,test,Random point,Point,D,Heat capacity multi-split parity plot,True
814,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,351.45,101.325,HeatCapacity,1001.0001,1002.3962,1.3960571,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3681,1-butyl-3-isopentylimidazolium bis((trifluoromethyl)sulfonyl)amide,CCCC[n+]1ccn(CCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,341.15,101.325,HeatCapacity,719.0,718.11426,0.8857422,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3631,1-butyl-3-methylimidazolium iodide,CCCC[n+]1ccn(C)c1.[I-],324.6,101.325,HeatCapacity,319.40002,319.25427,0.14575195,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2901,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,345.32,101.325,HeatCapacity,388.69992,387.7264,0.97351074,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1344,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,288.719,101.325,HeatCapacity,529.8,536.39435,6.5943604,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4108,1-methyl-3-propylimidazolium bromide,CCCn1cc[n+](C)c1.[Br-],300.49,101.325,HeatCapacity,281.70004,281.1944,0.50564575,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1477,1-methyl-3-octylimidazolium tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,224.9,101.325,HeatCapacity,464.7001,467.66925,2.9691467,test,Random point,Point,D,Heat capacity multi-split parity plot,True
855,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,393.15,101.325,HeatCapacity,1642.5004,1657.2347,14.734375,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4922,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],321.15,101.325,HeatCapacity,406.0001,408.51007,2.5099792,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1226,tetraoctylammonium 2-(2-(dioctylamino)-2-oxoethoxy)acetate,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)[O-].CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,233.2,101.325,HeatCapacity,1600.0,1562.2468,37.753174,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3084,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,363.75,101.325,HeatCapacity,447.89996,447.66785,0.2321167,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2797,1-butyl-3-(3-pentyl)imidazolium bis((trifluoromethyl)sulfonyl)imide,CCCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,324.15,101.325,HeatCapacity,717.00024,710.3429,6.6573486,test,Random point,Point,D,Heat capacity multi-split parity plot,True
5273,1-methyl-3-(3-(trimethylammonio)propyl)-1H-imidazolium bis(dicyanamide),C[n+]1ccn(CCC[N+](C)(C)C)c1.N#C[N-]C#N.N#C[N-]C#N,388.15,101.325,HeatCapacity,559.99994,554.20624,5.793701,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1207,"1-[(1R,2S,5R)-(-)-menthoxymethyl]-3-nonylimidazolium bis(trifluoromethylsulfonyl)imide",CCCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,332.15,101.325,HeatCapacity,1066.9999,1074.4613,7.461426,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1593,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,HeatCapacity,724.66675,724.34827,0.31848145,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4850,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],367.5,101.325,HeatCapacity,272.6,268.97665,3.623352,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3144,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,416.29,101.325,HeatCapacity,475.39993,475.1799,0.22003174,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3567,1-butyl-3-methylimidazolium bromide,CCCC[n+]1ccn(C)c1.[Br-],301.2,101.325,HeatCapacity,304.80005,314.19995,9.399902,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2426,"N-(2-hydroxyethyl)-N,N-dimethylbutanaminium bromide",CCCC[N+](C)(C)CCO.[Br-],412.22,101.325,HeatCapacity,384.7999,387.6776,2.877716,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2741,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.18,101.325,HeatCapacity,594.99994,579.0482,15.951721,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4760,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,310.0,101.325,HeatCapacity,511.4,506.1212,5.2788086,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3229,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,503.59,101.325,HeatCapacity,504.99994,504.41013,0.58981323,test,Random point,Point,D,Heat capacity multi-split parity plot,True
672,N-methyl-2-hydroxyethylammonium butanoate,CCCC(=O)[O-].C[NH2+]CCO,327.15,100.0,HeatCapacity,377.4999,378.19302,0.69311523,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3198,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,466.59,101.325,HeatCapacity,495.00006,493.64777,1.3522949,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2014,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.7,101.325,HeatCapacity,676.9999,678.41437,1.4144897,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3109,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,388.0,101.325,HeatCapacity,460.10004,460.9543,0.85427856,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2787,1-butyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,341.15,101.325,HeatCapacity,636.9999,629.1036,7.8963013,test,Random point,Point,D,Heat capacity multi-split parity plot,True
994,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300.15,101.325,HeatCapacity,912.00006,916.26044,4.260376,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1447,1-octyl-3-methylimidazolium trifluoromethanesulfonate,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,388.15,101.325,HeatCapacity,633.9999,641.6703,7.67041,test,Random point,Point,D,Heat capacity multi-split parity plot,True
107,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,336.68,101.325,HeatCapacity,386.99994,399.13843,12.138489,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1608,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,385.03,101.325,HeatCapacity,740.00006,783.18964,43.189575,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3990,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,344.15,101.325,HeatCapacity,581.99994,583.28375,1.2838135,test,Random point,Point,D,Heat capacity multi-split parity plot,True
1208,"1-[(1R,2S,5R)-(-)-menthoxymethyl]-3-nonylimidazolium bis(trifluoromethylsulfonyl)imide",CCCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,101.325,HeatCapacity,1074.0002,1082.0913,8.091064,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3129,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,406.72,101.325,HeatCapacity,473.20007,470.6801,2.5199585,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2186,1-hexyl-3-methylimidazolium bis(oxalato)borate,CCCCCCn1cc[n+](C)c1.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,365.564,101.325,HeatCapacity,635.69995,640.8166,5.116638,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2275,"1-[(1R,2S,5R)-(-)-menthoxymethyl]-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide",CCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300.15,101.325,HeatCapacity,908.9999,909.42346,0.42358398,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4110,1-methyl-3-propylimidazolium bromide,CCCn1cc[n+](C)c1.[Br-],306.07,101.325,HeatCapacity,283.2,283.2666,0.066589355,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3199,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,468.39,101.325,HeatCapacity,495.89993,494.1911,1.7088318,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2918,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,361.0,101.325,HeatCapacity,395.7999,391.19263,4.6072693,test,Random point,Point,D,Heat capacity multi-split parity plot,True
4678,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],330.0,101.325,HeatCapacity,294.00006,290.3362,3.6638489,test,Random point,Point,D,Heat capacity multi-split parity plot,True
3035,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,340.56,101.325,HeatCapacity,424.7,434.2096,9.5095825,test,Random point,Point,D,Heat capacity multi-split parity plot,True
2144,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,308.15,101.325,HeatCapacity,737.99994,741.0714,3.0714722,test,Random point,Point,D,Heat capacity multi-split parity plot,True
